signature,compute_units_rt,fee_lamports_rt,fee_sol_rt,latency_seconds_rt
HjAqRY8QgQGCm5GRH6k7iXvW9ixeXj6K96A8BucCZhyCXCf36uMGDztWLcC24Te82WBDYbHa1pwnnvfH8vmG34V,,,,
52DNtp8bS6xwX2zt6sgP4dMD7b6JtsVg5bxCYpnhbgYpvU6m7LW89aP4pLBEUCJgeSd1ARsgKXPQLnaehwG4up28,,,,
3RgvuC972Vs3E5nD4pJLDgxhANzDERtuKW3PziRdnd7u8X5RRAR7aj4ERAdiGLwpsfZHxzrwZFpfNyD5pNWHQvzj,,,,
4eEQMv9S96AvJHNCKjc6n2a5ckPndWE8HJe3XUySwwyFUWo815kiScqBVps1WMPfYPnuXrev6EQXtKgCB9QZqVhm,,,,
23q3JaYStn5ucrZxqFVPkeUViAqw7CbqUgAAEX3WijQGHBMEju6HRhdopBQTU4e6Bcv9zbxVjU2ou6GZjnCW5fh9,,,,
5sxmAtGrN211BDytuDH3iiR7gbKcN2pz5zY6RA35VyUHaZdsQbGruyP2GwgekLXwG8DupSqU8SFEwScnHtV5PuHc,,,,
5sxmAtGrN211BDytuDH3iiR7gbKcN2pz5zY6RA35VyUHaZdsQbGruyP2GwgekLXwG8DupSqU8SFEwScnHtV5PuHc,,,,
4TpqUmDLqFQD9W72ff1jAqc6AL7CEc3PpySiX1DDuxtYSnRSv7BeWKy2KZ9dVJwudf4JU5DaQEHZwYhToa7HgNJg,,,,
fAmxSw6XsYNVcG9YoVJidT7w2Pd8np2JvhmUCL5yj6nwFndt655qJEHqYNF4SA4DCFzeepHLBuSCLyYaerLGF66,,,,
4keYJZQWh5Vmff6KitF5QYvfaPwXK1im9p1q4u8ZzLRnzACqP7HCUzPyLuZ1hra6iUuYumxbN8Uqtc9ZVUeVr46u,,,,
2aDFAGmkMT34AEFYCnRKu29YmUfz1yCbi284M6EGaadsrdwYYfbNaS71BnYQR4j5ozu1bUWLoFXvXGagsGnexSHY,,,,
2aDFAGmkMT34AEFYCnRKu29YmUfz1yCbi284M6EGaadsrdwYYfbNaS71BnYQR4j5ozu1bUWLoFXvXGagsGnexSHY,,,,
zWgxsDXxsatsEGbbcaGnnyRaiEwmWwiACV2NqePJuAZnRRYyzR9soY9ZBu2MpUeLbgir7LZYxai2nFsj1K37Dzc,,,,
zWgxsDXxsatsEGbbcaGnnyRaiEwmWwiACV2NqePJuAZnRRYyzR9soY9ZBu2MpUeLbgir7LZYxai2nFsj1K37Dzc,,,,
5YYkXj267YLfxuB95rxwKjHTfS5SN2rGAwdFzyr5Kp5P4ur5F5jbsd56g4CJCJDHrHBMkdhQTZrnoVmSvNj8oRY9,,,,
oZHDuPtgq7g5kkCUJtJAWLm3NpAaUKsJR9DqqZLLdf1cb32LgGWFMJP9Upmumsg1zz8KmBBBBgqykfdG8DXkGjJ,,,,
5YYkXj267YLfxuB95rxwKjHTfS5SN2rGAwdFzyr5Kp5P4ur5F5jbsd56g4CJCJDHrHBMkdhQTZrnoVmSvNj8oRY9,,,,
3rGXHba6UXRPkiADk397FUUefQZkyBC3aavQeVvoE79RuWZdf7jyfKeo7mcNSQKsse3hPrwzCSCShxG1qPxAvrZm,,,,
2iLm5P9LW2HXqzhYvqi99ySRF37jFi89aEjfvXEhZ2iNKETBGDKqyPCfrkKxDdegtGkLtSV6eawcGD5mVu1pq1Rb,,,,
79oycW3yd7jgpK5pfEdEtYTChJBshxRz74HePwQEzR2qx9oFNd1G4EAZJ4yQMe3XXjsrK18S8WDAZAqaKCdRtE5,,,,
D2BpGDoc6dXZis5E3yZrjEavpodchp35T5wZJrEzPbH4Ak5gNqxRr4CVz8L6ABaweRDvN9LwoEbZfwsWYqhL3zb,,,,
2iLm5P9LW2HXqzhYvqi99ySRF37jFi89aEjfvXEhZ2iNKETBGDKqyPCfrkKxDdegtGkLtSV6eawcGD5mVu1pq1Rb,,,,
teoRz9BEknwRTKbBN8jq1o2XZDLMHhtn7P173sBZcnBaESzzMUu4ybZtzGgZLCXS1y19HKNznoGcz3UsL4p9fXF,,,,
D2BpGDoc6dXZis5E3yZrjEavpodchp35T5wZJrEzPbH4Ak5gNqxRr4CVz8L6ABaweRDvN9LwoEbZfwsWYqhL3zb,,,,
4t4TGq6tvhLh4MAesqVF6LLM9s1QXBUbyDwkHCEXk2irqkrfEEyKa281Af9eh18n64dEzuVnoEG6KRcHCKcgTL5H,,,,
46mqkEBsxb4XcfBKnbNQ4fMXG1MX3ypUebvEbSC5qhNd7ciUJJ9Yz3TkwMeEMdtwq2JTpVrM4gAWBRcHLZEPi2xE,,,,
4FXHbr6UbsP8v3jmufF2aYzsDStb9GDuoHkqrU2hUZeRVqatt6yGUP6kctpTGA222YjBRLfWAuGTiuNReegSrAVS,,,,
57kadovjPqdcfUcmr3XbTi7GyKiamagmcLvWSLTgKPDwxE2T7XgQ4mKjDb6LZeDxZkYXQLUUZbVKE1B9NYL6JGDa,,,,
3cCqS6kjzLcEFkfPQEyuARSjMJ8JW6qU7NaCTDnRKRB9Vy15XsjCVmyhy64YTcc3iEFXMpWPDNfrPoKQx7VZ4epu,,,,
3cCqS6kjzLcEFkfPQEyuARSjMJ8JW6qU7NaCTDnRKRB9Vy15XsjCVmyhy64YTcc3iEFXMpWPDNfrPoKQx7VZ4epu,,,,
4WYUpVRaZeVANAy8ZRVatszUVmmxNG6aKjkBhHYhKYp3N5rLEycBtWqiWbsyuTjtme2K7dAXC6woqToud52iUSr3,,,,
46pvUkZBPZNyB3g33jpXD9BCuaYXky4yVLvPUn5G5CunaDm72eBzfZ5kyNyPRa6dzvFd3fbSkU9vxEP5Ym4zJfYE,,,,
5KqMNPCA9hivzYDk4GMK5LPgfzuG7P5KcwUyk9Y8RzKBa1iPZZpBd67HRkpYyFDhBfwd8m4codMey5Dtu4Jh96vr,,,,
3eXrSHqmGkgwc2FoKhqYWLFCLfRCLQSQtU8pYAHqN49qcr9C9HqF71AXLYL8svLDfmu9ifeWgSUgnhDdMfbaz5yN,,,,
3w738euucAm4HumfLWtJraU6ZePyUmN4azFQJx8Ua8SkCGQgUHhA6TK61Fhou4X3DgPbPmeaxUxTqrWeYXzwgPyc,,,,
39s8cYYjRqouaJpLRzHAKTUooFZeDoUnsnm6V62yavaLJM2oKDtp6YYQcTMEFo1KCN7jAU34FF2z3idNcz7RBRPT,,,,
3Q5Nx6eRxGPgaNLTViCCH6EAv16PhShLma8AqckdojJf8b3XuCVFm1UYjvwcoDVJCmb8YWpA4C5kpXESTkc8VBmt,,,,
2zx8KSBGVgTmcBZke9yALrPiXdQXVHnjh1H6kPup9C5Ehjn9o3KeSs4vzof6f7fSFxR3n5xMD3Et6PYGbNrqJkij,,,,
3vtgiGxL5Qp7xNvCZExp4vXzBeiLL4bH6rLBfVWsrH2xcFJb1UaVjvieBz4WNyM5Nh4zbs3FvKWiJXcE5usaYXCk,,,,
5ueUHpeLj126gNoYZJy9mxKgu1yBvHNHZXo7TEuuoaAYbQaiN3eN8iwpT1U9XH6vLjEFodGPHMkr3pHnF3DmZXYE,,,,
3qfxaKNZtAr5X92d53r3CpxChBcnTYwxP3XBEZDnqbFY7wmpg1QjYUTLWHE54Qo6UY6BenMwKHrzAXHh7XaHwMMR,,,,
2wVSr7X6r9JpmoEzXySgdDr3AKZA3ur17nt5rADJXXA9opBShTpJTUJybsVwxd3ZCyaY2Z7AR3rDsmr1MMySdE5S,,,,
5nGznRAz5VbHQZarJfQC17NAuzZeaLpQMqqsmvp7HcYxKKkFxGZ2xZfNXh2tDuPUZ3xYHT7pwkpC6M31aTZPoRYG,,,,
3qfxaKNZtAr5X92d53r3CpxChBcnTYwxP3XBEZDnqbFY7wmpg1QjYUTLWHE54Qo6UY6BenMwKHrzAXHh7XaHwMMR,,,,
35Ju1LhpQosj648q7L6JpzDZ3WnrvU3ZBZ8U73zB98nMkLKFQahpsLg87MyaRzS9wTzw979oeQVuBbbgYn1sxiX8,,,,
2LvaLkZWiF3gSpDqvPqLa5LtDAKZcgDmfjbEgH2yXx8b83NoMWjizxtwvAHc61TQWXW6HBsqqYNJeSSpHvH2Y6rS,,,,
2t8XzoFvjsdfc74pNMJJyKZFJLNqi6tPDmvWhs8UT1BHwAqrLR8QcVKF6Tp8MDavoM7m94hAf6jMt5P7ZmL6baym,,,,
2t8XzoFvjsdfc74pNMJJyKZFJLNqi6tPDmvWhs8UT1BHwAqrLR8QcVKF6Tp8MDavoM7m94hAf6jMt5P7ZmL6baym,,,,
4Q2XJJj5ZLEAfctgQJ2pzjCiyJbzJTr5GtxruaCPvhU4TifpdVQQFMm6kjcRpRvZVWHsKtQbyxh9z3Qi4riZmSZ5,,,,
4Q2XJJj5ZLEAfctgQJ2pzjCiyJbzJTr5GtxruaCPvhU4TifpdVQQFMm6kjcRpRvZVWHsKtQbyxh9z3Qi4riZmSZ5,,,,
XRqpwdkPwf76yUqpoVF6Y1sqank2cmzn82Xod1M4RknbhdBKc88sUtRKJGw53SY8NHvGoDhd9QeXDX2tobZtA7w,,,,
h5sQafKdzY36716NBTSArYaCxG84CczH6yQ7nGhH2vtYuwqGEZY38hiGMeJJ3qRJqksnqXuLpAQyteKLhuKjcG6,,,,
5ysCGzsVb166n5cDuhqAB9ydwU4Sb7P62HaWJe2tYQ1myEtFSm5jswZdH244tu8qCNrMf6n53EtPghyydhrErb68,,,,
ApnZFko81CmGHZYAN3dFPSub4Hy4c3PDgPU1PSb6DhPpHTrD6W72mnV2sB3zBPAPPVaUTRPzpq9Av6XrWGZhndk,,,,
ApnZFko81CmGHZYAN3dFPSub4Hy4c3PDgPU1PSb6DhPpHTrD6W72mnV2sB3zBPAPPVaUTRPzpq9Av6XrWGZhndk,,,,
4jSSqYHPniukaD6vmLWq82MaDJ3j7PWD5cu8qTdVoyo5d7CzFhCzmiMd4DtHXe3c7t7koFd5r9SYAKGGev8z7HAb,,,,
4jSSqYHPniukaD6vmLWq82MaDJ3j7PWD5cu8qTdVoyo5d7CzFhCzmiMd4DtHXe3c7t7koFd5r9SYAKGGev8z7HAb,,,,
23Ht52fgTmMv75hhQKH4SJXsiF2AzGuDCX4hc6wx5Fj5idqrCPU67hzrfsFFjWjr6eMtbSNf5AyHzuvcGDk32ioi,,,,
23Ht52fgTmMv75hhQKH4SJXsiF2AzGuDCX4hc6wx5Fj5idqrCPU67hzrfsFFjWjr6eMtbSNf5AyHzuvcGDk32ioi,,,,
4F3TDC1HKZBMLaUAgm85fyfGzsJ5a1GAKtbCR9C6ik6xcB2QjPwAFyQxDxr1WQeJ4r1L9TJ38tfZLoQVrSFU5ydv,,,,
Hx1MfnSWwWTFEPE4HboLoNwAcx4uiVLRS4kCBS6D8ivQiHmWLy6pipmvExAQ6cwnChbFHDN6srevktFtgExqJZU,,,,
2KhxdFWT4ybgrLFVzoLdFzjjcihh1G8rtmbcznBn4hHKyoWzc4xhNUzjNakoC33u9jqJ9u7JUjFRks1jNbhbDk9d,,,,
3R3Q1ujejrQ7UmfbJoXhJdyTiiSgjLKXyWneCqdF4x3xVdMrgAMTrCgrWZSmfGiuaCoZmxnQ7xPwcfeuVLUnU8LQ,,,,
3c1knhCmtJ9XbhFkfqTx5XdUfPzGnoSRNmURGHjCYBEnpqKepW6EvMHks3vYxBx2i9ynpH7pGwX5isYyFXwzmMj9,,,,
4QSeQHrvKWDBUoMVeRyNAxtsJvv7qkoZ7jsA6xe7Edz6WmWsrrun5wBhXFbCzLLbi898ELoXM6cdGijCJrAAw3BY,,,,
51RwUV9Gz5Bg4uo9DfsjzxTRSw5WgWBisYgDn3z5ukYgyaif6YeqJY7adpqnVxnVLaxmkKvkRgoFbp2F6iNAGLxU,,,,
2VwtnCGvLgEET8YKPzKSjsbQVVvpKgfXN2LncC4reCyQ6KZRaMPLASsMY6qMTuhPbFQFuP73eJUBwB1rvXjFGDuH,,,,
JraeRw5ZRg8F7Di81w2grm5dppgTicM1f3fL8dyCg8Jffn6pzo3Q1SvJ38djiqab8SDEne6p5eFxHbgxvBP2rxh,,,,
5hLN4DESiM8TxfYmX9yWwugakTT9o5jo4wyss58HD5Cq6AKjWGh5mCFupJKQF8JvKb8UeyfktQTN5C7v64wHeXPH,,,,
39BdTUZKacdgDriTdjGHvicaE91gV3he5th2gYe2Lj4smZHanSZGsYCiC2prW6kTge9w4XVQroP6PQP8M8z6428n,,,,
53h16k69vH7NxUcrt8DmWc2KF85EPFyPFnmuwUUgxnUVDBTtLLiQfiMYtX3Wv3Z2P5xBiYzfheoEVXUatpYKT5xz,,,,
3xmAtrofrKYshiQNcibXLmq4V33eivxLHs98Sp1JmG59bzP3MaZ1FetGnDKGdpZt4WUWcThK1BoybFMZHz2mnAhA,,,,
5Hcty8dyqHpQjKS3ExBWXT6hPY5xEW4aAwtNA7petb5FjdMsdTgv9H5jeZPjne1uyEzoqswoenKVHspYQrAgs4m8,,,,
5TevjShC86Jp7eVMRbC3xruTUHpLmT99Lbg4bFZcwyYjCpYuShgyVA1DG1RGgeQnSqQmvQnRtPHwtd7F9zqBW1Rj,,,,
3XWQd4WSxN1tWMA39Tcs6kHxuL17NKMEqFfWLjJ2AHWV6Fe3azzqDDArkEtT8bSUcgq6apdj26MGfxU2H8vQTF8N,,,,
fz6fhJe4pfqy1hUoT6YiXkrLpjXsLFFJbhVFKETntGqE17MLmWSzJoBjLamW48FfgJLw2A95ryyCUm8ZXod4EKm,,,,
51FSsTxBazxqiPgse1uhQQoEALar2pvymMure6kq1wfSNHbAdAHBrGwJbVBvx6JNYPvCwkyYsLem677dJDmA4inA,,,,
4gq2JePhpda3LwPG6kXbEUNV54TzL4N82AXx7XmhSHrvy5BgwW8qv44XDxdWsL3uv7pbbcLQeK9Wx9TmhbkCFHRT,,,,
2thZaC3isHkjxpVTfZKTAsEbybJf6dbD6FxvnNWr6ktWsoDkwp5PYoTuFyuQzhXcCiBfryS6GLEqPgnVEUBvZFKh,,,,
5Rztx6oLnT4DpPDcLov7RfDE53pcHDv6apVkCedzecx4G9zxGt75nuLubS4aktMb8H5F4aU2foo5jnVPV7QhDW8e,,,,
5cKkniQ6d5q6c3Tv93tHGotKDx9Yrp56sLswoJWCZsuPbfj9zg1S1Xx4pErsSWHHQ7rxZRFcVrFc3xRhvT6JT3ec,,,,
41J7nqkt3dgnep5Wy3jbmmjxrF3Qw23aEaw9rpGmMTpzvJFyh2UEt515MyaBdHAP1wtnYKTUNdk3fACdaztrBF92,,,,
44aRNQcZPgs1ZK2nYjWfakfF2ZyWdaK29rFkjMQKikCNeXgny3BqXucn6PMgofSB8aDZ6JNgVkgF3sgAHXbSt2f5,,,,
2kBK66VLWcThWinxegZiSFeXejc9pET3SMyfwuySdAUTrbC5t1R9XMDiNMffNjCBBfC391ZZBsBaaVqo8xZ4npqJ,,,,
4X996nEPwURqTcqaQCnUjcnS9CL4GJnddRaxqQkLfDBSURsvn7bGboksyizgJXJjhNafnUdnWGDdxdNr5vXRpb2m,,,,
5b8HbPGzeaJFN4ZGqB924JBRTimSv6ai89KENwV5sU1PqB7EuGffAuUX53ad6LeZcZnm9ZVBYx7pQRoFKLuTy1Fx,,,,
4CALr5c88aQyH7Qy1wfQiZ7kn9b7gggVqzuJBVPzc2A87UKPJqa1otSDPRNzsLNcLrt7btqTxdkRBrewJ395SveF,,,,
5bt6cUK3CQP1MkmsNg9J4FsHwy1VpVk6fQ67aWbzxfGvgiQ3WYhp44k7UsLMPPr4ngZATdUurPfyeJwNgDJ5wUwp,,,,
5K1f1qTV7ANSuRH1u3G3YKCPBrwCU1gpbbdWXyhVhJZvpps3Yuh8MZ1Pnnj4t1meGXh9VZWXVNaenyFawV1ptYbP,,,,
58xeAbi38W5J3p6Lv1YjGBXUTXYX6Gn9YfFN5hFnDtu1TjeZGexg11jAHNtKLPQszFtAAcbH5KKCARZYp6b8KSZ5,,,,
5ewP5KFd7adbPuExKb1KLK2fjU3KpSQrggPWijPBKSVnHQMBwF1gcASSq7c7dXSibBAeqvQAViMUvGC6cYdKYSpi,,,,
5RLn1FJQSMQJqRwcNCsDDaUUK3bQDy54SEwedQ32muxcUc6X6nz1FWmfrbNXUTAQK2sBEcCodTLRxLpDagAuofiJ,,,,
3f6Wbreoovw6urjA1ZZEiN1nFe2DeAN7GwwJKaPJk4fpxFKup2ZCyhWTm1tB9tgextBpug3ewdvroEXubn5nbwsx,,,,
4D1wCJR3JbHEvvywaU19yDuwzTSFHGiEr2VRGbEuAWhWcDg3dkzhRZSj4YPcz3diQ3zmyhKqrf8a5ccMw1Ti3tts,,,,
2B5SAcjUchqTmSJTbEAx9mHLFXZUnkcCFXiwNp3yRHiDHKmNX7Zfmedaru5XcBDegWTWXDchqNBEnB9kshHEL4pv,,,,
3Gq1mMCCztWYo8MsaY4Gbop7MjpSJVjJ2TFrckZjivfUtux99i7HDsFYb6q1b1dUTcWvJbuYxYAjmYQGtvLHbCVr,,,,
53rKUGctz12Gn5gGZKdr2Nrg7hifbdYZwr6aAebeiDUvoMEa1S5CYj1fZmEa8e9Hr8Fi6Hg7Hx2Q7xK33GP2eYnV,,,,
3GY4SZ5aGS4m9DGrCSLczDzKr9Qq1mAnH77RLf3ma6sc9kkhsa3xFzbHNZxTUVjAi8v4tRBVL8topCJov5TeWRmM,,,,
2atQnTT1yCrv4wHkjNQPhvQMCQCjQEHxeAg3xAfxQAD9UCxtXzXprmpv46rZac46uC4Fy98aD3br6fytDfhuZbeQ,,,,
4KtSygEvK9CRbwzbktegPdGAhujJttoABbX4o65BYKaXQkB5njJhqqfpJXTekYywHgCtFiZXf8EY2E8abpdXQMj4,,,,
wRHFM5pntM9w1vrRQws4eJnCLrcspMsVAKySJ7Lpd7ZjU7EDCXuVgFhdDYtxzHYYqr1e1gTGdZMLEAXEHioTrh5,,,,
mkiTQV3YogNkb1nwkVoLSoBP4rGJkXHKSc8tNimfaw7DGv9DegFYLvr6dZQvc61Wc1QgX1inznjgGKZb6rQE848,,,,
2NTio1EiUTUZThy9Rff8hebSZsH9xWegjoMoVuP7PEW5CosqCAs7mqNqoPT4YgjR4a4inLQkvXa43WKPESLZxna6,,,,
5AU4pvCT8Dv4swHWqTd6vkjK4BnY6Gf8b4bCZUmoEjaNzYZRzdFeFQhAo7AxW36L8rCrN3FJybdtL1Tv5GB6kduj,,,,
3BtHQmswju15ZgVnguD7jbUhz5HUxf2LQEPFXJP9KgwTMh4ZMvbrrgguB5xwefQxHxqYwLC61tR13HL8NcveSr3Y,,,,
3BtHQmswju15ZgVnguD7jbUhz5HUxf2LQEPFXJP9KgwTMh4ZMvbrrgguB5xwefQxHxqYwLC61tR13HL8NcveSr3Y,,,,
4ZxUrdB4MGGMSi7VqUvnUkF5ekJWF4DXAG9QecvqxXJCYNC1pcWCEr3DmSaLZXNXyYdK6LqixxQwX9y12ZAtfUur,,,,
4ZxUrdB4MGGMSi7VqUvnUkF5ekJWF4DXAG9QecvqxXJCYNC1pcWCEr3DmSaLZXNXyYdK6LqixxQwX9y12ZAtfUur,,,,
2fbMq9UqjTeAcXjvHGsJHNKwNykpgLKZSavwLd5bE3zp9qpQi2zkBkeuqV29yXz3CMmPnTk9h7NJw5TfwRbsQJMe,,,,
Hz8V1QTUqgkYyG1yAHhnCdyt9pLzbdv1GLaa82ZwDPXyyt4qvTN2nPTWT3PJgkPB6DzpeLf6vi68zrH2GtTT3qM,,,,
5sC1yeC8qa9ZEvXX8NvdFub8yVtZYrv7najXzEqruzCwZbEVQWyvmauT6gSmmzkewJBaANgt2Lu19BCeBPzTh5RG,,,,
5sC1yeC8qa9ZEvXX8NvdFub8yVtZYrv7najXzEqruzCwZbEVQWyvmauT6gSmmzkewJBaANgt2Lu19BCeBPzTh5RG,,,,
3Q83pkJK2t3HfoMNZrt9mybup5sqDSEM8dkTbS8v6Sgyr5PqQYVR4JWxg4tGphfxKuB2TQnaYFxG8AzsRoEuVmaP,,,,
4MksM7R1ujfLYraX5fsw4TWtnZSmtqMMZqDXGe1wSAW22XnCcGBw33fM39GCQzVjyz1CoFoSyZGpf7PtmHeu6d4f,,,,
48cfTsLWASJ3hkJLHLz5wJ5kcyiyKEjRzvZgnSRrCtuFcW4jisCpeaVNw9VLNTntFFA487KvP5eCUudy76SHK68G,,,,
4MksM7R1ujfLYraX5fsw4TWtnZSmtqMMZqDXGe1wSAW22XnCcGBw33fM39GCQzVjyz1CoFoSyZGpf7PtmHeu6d4f,,,,
5DmZGHjNFqzwr1VVY6pbqj2SXpDGcNmaxCMBhv6bNAZtsoNLuGVFH1XUUyffgdbf75RidpmkkxHezCmc7oy65Qdn,,,,
5DmZGHjNFqzwr1VVY6pbqj2SXpDGcNmaxCMBhv6bNAZtsoNLuGVFH1XUUyffgdbf75RidpmkkxHezCmc7oy65Qdn,,,,
4oq2uWBn6LsN6mWDJNTqavAvWDNA5zZjUr4wLo6Z9tam9eotyqx57T23hvWvNd231pT5LKGJ5rTCwigu6p8692p9,,,,
5tbY8PSB1rUiFwEz6QbiTycSftVELUCWR4M7bvosJhBXZzfEVpwpw9gsxLBxTYz73UxLLQ9oRfaWU4cv7NrWaHTE,,,,
5tbY8PSB1rUiFwEz6QbiTycSftVELUCWR4M7bvosJhBXZzfEVpwpw9gsxLBxTYz73UxLLQ9oRfaWU4cv7NrWaHTE,,,,
5oohyEiQYBt3FgtrH2D8Nbgd8ZyroNeadGhmE1A2azk9GNAR3psWGmjDBtZf3diTibJRY65yaXykk7d7bNX2h3wq,,,,
4qRCs4jbz2NCUHujGBAFGsUoExMRAvevt14Gk4PEFDZHKYuLSH2w2kuQ5zT5Y1eFnCtnjLZ9XyXA48KkNizgPUgm,,,,
4qRCs4jbz2NCUHujGBAFGsUoExMRAvevt14Gk4PEFDZHKYuLSH2w2kuQ5zT5Y1eFnCtnjLZ9XyXA48KkNizgPUgm,,,,
41s8DTDHCqHwXHShihPP6na9gM6DgHCAepNjpV6qVyKfCSCnRhAVPqsFMg722jEvXewmfY2ZVWFKjzwnTDY3Lzsq,,,,
41s8DTDHCqHwXHShihPP6na9gM6DgHCAepNjpV6qVyKfCSCnRhAVPqsFMg722jEvXewmfY2ZVWFKjzwnTDY3Lzsq,,,,
4qKfGyT6MUo9daJ2DLL87AfQUFQSvNvBfjmRBqs47su3CpEmbDFdZv5mLmq96dK9g71wx6MtCtRpZ4CdprB97QZQ,,,,
2JceG3dnDhJbrpZrYiRNqhBbsQBkatHvr2CJBhxQyRGxvmSRc1sEF8Zmw1MrpEMW2PE5CT2AnQVV8g8xRsPx6L4r,,,,
4qKfGyT6MUo9daJ2DLL87AfQUFQSvNvBfjmRBqs47su3CpEmbDFdZv5mLmq96dK9g71wx6MtCtRpZ4CdprB97QZQ,,,,
3Ubb2E8g3mCTgWtXbSJER7X8nr3ndfD1jUK2ZygzJiCFQxKUkstMRBgaY4T7JTANachpA2MXCAyVLoiKLhKa4uny,,,,
3Ubb2E8g3mCTgWtXbSJER7X8nr3ndfD1jUK2ZygzJiCFQxKUkstMRBgaY4T7JTANachpA2MXCAyVLoiKLhKa4uny,,,,
3EUETT6e66mPKPppogQFcVyVHvKAi1G23tAmDbuWYBMAaX23kptay49ehR4sQLBKSqod6dexLxkpswcrsWz3wqgA,,,,
2N18ttTWGAyAtYkf1KPWT7DdrMSc3iE8oRntuxD3T8GViZD6xvaC9XoxuUvJ3efhJ4NSBK9VfWAFwCnfcpVHnqVh,,,,
2N18ttTWGAyAtYkf1KPWT7DdrMSc3iE8oRntuxD3T8GViZD6xvaC9XoxuUvJ3efhJ4NSBK9VfWAFwCnfcpVHnqVh,,,,
5vdEBcpAQaarBNgqteVEG7rZoc7fU6D3TTnFVnp2az64FDmQJ1khYSU2DTBmXwn1gTCi3GrS8bmnfirXXws62PCz,,,,
481Sx74n4bZaKLu2v8kV5yuycz3QgkjpU6LFWYNehcLhDrnaaNNJtF1MaePNPjgCAR36LE2JRwM1dYN9VPDeD8uK,,,,
5MomyV9QMnHtfbGcBHVvn8ALGbDBjymAHfcPfW5iG6gvp9PM6Z6GFHKAoHsF9XxaeJJHv2zNTtY2dXEZWqLtAx2M,,,,
UAacoRj5u9angdwbtsm1JivMCUfnShLtsGSQLXxZW5gyV9YH4yt5qrbvmiyy1379pmJeh2GgLJbiLZScy6WgP2q,,,,
53kPwnakDcnvjHXJucHEyjTq5WZ8ZynRZh7u8KDZ4S4pdtRQP9Ph7FMMPBVD53YTgf7NHu7cFVXaSdiQ72Dfvg1a,,,,
3YTZBADdExLBj1eCayq7HN9Gk7R8vhsPpsnVVGhFyL5Xux15kp58WqoGN3Q4rkBRsxkJAZjuDUKzQutbSJn4cik1,,,,
3cTePrqDvtWsRcRzpcy1SSbVS9EehSr1kF4kte2wKQjAA9DJWgsjhm7HqhLhta4AukDyqfWgCz21rWqa9GjZfx6z,,,,
oe8zH6sZSBX8PYS7FwpNjtoeGGEPDQ5zrxSLgQyNkpKKk1EMVW4CCGqmGNeCfWVdvkRc9SC1tYeXtYVoQx78EtF,,,,
3jY4hCs3Fh4sZDkJC76gJi1CPcQFFSYponvSAkmkRp3NtC3rxvAE6ZM6L1pLrr6afCZw2V1zbjp6w4HTds6VZqgS,,,,
41fXq2Vrz85WapDcL8oGFFpP8DbwNNruEVzLAKoHBvthWXeEUQ75ypmavafgtr9M5YK98AdTqtF8VmXivrW7V1e9,,,,
dKpubAX1WFbqNBMut8NmvJmeuurKmUSoqfSEaWwaJ6zB3wvhaJsn3LfWYiMFmvfnBCMXa3xmz7bHWXHHRt23MNz,,,,
dKpubAX1WFbqNBMut8NmvJmeuurKmUSoqfSEaWwaJ6zB3wvhaJsn3LfWYiMFmvfnBCMXa3xmz7bHWXHHRt23MNz,,,,
4jxbcQNc8aeQqNphL6L7KRtUxcsEcs972Cwkvia6d9dhfQZw7yqffksFcr32nLwLzcziT9WvVY9Te3kLjhA7xMRj,,,,
3hKPVN6sQtdkMALeDQyfgX5SU41ai6gCezaMk9EpTCJX2zYSv2JKiG8GL8KotwP5t6z5jqbuFmkjof13MAh3bAPM,,,,
4jxbcQNc8aeQqNphL6L7KRtUxcsEcs972Cwkvia6d9dhfQZw7yqffksFcr32nLwLzcziT9WvVY9Te3kLjhA7xMRj,,,,
Gcp67QngvxGHWrYGE3vC5XiE23BYNJGc981t4xu9F4D4zpsBEYmjbAv3QWSwd6iHxccCpitGLcXTJynxeu85GWB,,,,
2jEZNQbHXQ6kGgc5aJqhHJ1HAv49iAREhayJ3u8Ca41atntGEZ1zBfuCFD8LD1i62TbRkXR1GWZ1ipUK5FTXXm7i,,,,
2jEZNQbHXQ6kGgc5aJqhHJ1HAv49iAREhayJ3u8Ca41atntGEZ1zBfuCFD8LD1i62TbRkXR1GWZ1ipUK5FTXXm7i,,,,
3K4PNAHuZJScpE2ouXrDuwxs8W2Vn9TimDeNwCmbYSNA8KEzcL6V13YYL3yCwHfEs9bpxo3Wei9ukEsqrkr7iFsN,,,,
28hWeckB2FWSi1r3XCgQBo8HqwoGWLUMo9ChsUokDb1ufb8kjmZ5ZtW4BAPV7rqXA5r9GWAcgjnDMoPZtKajYwV2,,,,
49UenWTHdQMMBnjk292zpymc9fsJqdnoFah4Udm61TE51TqMmxwckSAn7Tc4qHfFp6Q3jGN287kvby19hxnAZ6XT,,,,
3cd9NzeSbAoYx5tToqLHUiNRRmYDKWynYNBGTjY4aBZgMjAiLwQLgMERgnK4VrEdyZrE5P7ZcKbstAArHoutLzkU,,,,
28hWeckB2FWSi1r3XCgQBo8HqwoGWLUMo9ChsUokDb1ufb8kjmZ5ZtW4BAPV7rqXA5r9GWAcgjnDMoPZtKajYwV2,,,,
53MuZxcDV6ZMu87RdEcmvrzhJBVuZHXyCqVe1iWW6XtEpKjo9yr6xiNDJdcwxgSJt4iHeMc7aiWnQ5MtqRUbj5XY,,,,
